origen_turistas,Isla,year,month,Num_turistas
Reino Unido,Ibiza_Formentera,2017,5,124619.0
Alemania,Ibiza_Formentera,2017,5,43815.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2017,5,57534.0
Países nórdicos,Ibiza_Formentera,2017,5,
ESPAÑA,Ibiza_Formentera,2017,4,58863.0
Francia,Ibiza_Formentera,2017,4,6958.0
Italia,Ibiza_Formentera,2017,4,18449.0
Reino Unido,Ibiza_Formentera,2017,4,22386.0
Alemania,Ibiza_Formentera,2017,4,17313.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2017,4,35409.0
Países nórdicos,Ibiza_Formentera,2017,4,
ESPAÑA,Ibiza_Formentera,2017,3,36032.0
Francia,Ibiza_Formentera,2017,3,
Italia,Ibiza_Formentera,2017,3,2375.0
Reino Unido,Ibiza_Formentera,2017,3,2939.0
Alemania,Ibiza_Formentera,2017,3,2523.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2017,3,2974.0
Países nórdicos,Ibiza_Formentera,2017,3,
ESPAÑA,Ibiza_Formentera,2017,2,14275.0
Francia,Ibiza_Formentera,2017,2,
Italia,Ibiza_Formentera,2017,2,491.0
Reino Unido,Ibiza_Formentera,2017,2,2020.0
Alemania,Ibiza_Formentera,2017,2,
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2017,2,1683.0
Países nórdicos,Ibiza_Formentera,2017,2,
ESPAÑA,Ibiza_Formentera,2017,1,17922.0
Francia,Ibiza_Formentera,2017,1,
Italia,Ibiza_Formentera,2017,1,
Reino Unido,Ibiza_Formentera,2017,1,1205.0
Alemania,Ibiza_Formentera,2017,1,
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2017,1,4701.0
Países nórdicos,Ibiza_Formentera,2017,1,
ESPAÑA,Ibiza_Formentera,2016,12,14320.0
Francia,Ibiza_Formentera,2016,12,1995.0
Italia,Ibiza_Formentera,2016,12,1156.0
Reino Unido,Ibiza_Formentera,2016,12,1418.0
Alemania,Ibiza_Formentera,2016,12,
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2016,12,1934.0
Países nórdicos,Ibiza_Formentera,2016,12,
ESPAÑA,Ibiza_Formentera,2016,11,18515.0
Francia,Ibiza_Formentera,2016,11,261.0
Italia,Ibiza_Formentera,2016,11,615.0
Reino Unido,Ibiza_Formentera,2016,11,884.0
Alemania,Ibiza_Formentera,2016,11,3164.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2016,11,3554.0
Países nórdicos,Ibiza_Formentera,2016,11,
ESPAÑA,Ibiza_Formentera,2016,10,38539.0
Francia,Ibiza_Formentera,2016,10,9819.0
Italia,Ibiza_Formentera,2016,10,21991.0
Reino Unido,Ibiza_Formentera,2016,10,61504.0
Alemania,Ibiza_Formentera,2016,10,43519.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2016,10,26440.0
Países nórdicos,Ibiza_Formentera,2016,10,
ESPAÑA,Ibiza_Formentera,2016,9,83469.0
Francia,Ibiza_Formentera,2016,9,19664.0
Italia,Ibiza_Formentera,2016,9,55879.0
Reino Unido,Ibiza_Formentera,2016,9,149675.0
Alemania,Ibiza_Formentera,2016,9,62067.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2016,9,52154.0
Países nórdicos,Ibiza_Formentera,2016,9,1556.0
ESPAÑA,Ibiza_Formentera,2016,8,129793.0
Francia,Ibiza_Formentera,2016,8,33103.0
Italia,Ibiza_Formentera,2016,8,110958.0
Reino Unido,Ibiza_Formentera,2016,8,173671.0
Alemania,Ibiza_Formentera,2016,8,37164.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2016,8,57074.0
Países nórdicos,Ibiza_Formentera,2016,8,7645.0
ESPAÑA,Ibiza_Formentera,2016,7,112873.0
Francia,Ibiza_Formentera,2016,7,31057.0
Italia,Ibiza_Formentera,2016,7,78103.0
Reino Unido,Ibiza_Formentera,2016,7,158677.0
Alemania,Ibiza_Formentera,2016,7,55983.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2016,7,72385.0
Países nórdicos,Ibiza_Formentera,2016,7,5971.0
ESPAÑA,Ibiza_Formentera,2016,6,77757.0
Francia,Ibiza_Formentera,2016,6,24790.0
Italia,Ibiza_Formentera,2016,6,59893.0
Reino Unido,Ibiza_Formentera,2016,6,155543.0
Alemania,Ibiza_Formentera,2016,6,57594.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2016,6,42194.0
Países nórdicos,Ibiza_Formentera,2016,6,2410.0
ESPAÑA,Ibiza_Formentera,2016,5,48855.0
Francia,Ibiza_Formentera,2016,5,22729.0
Italia,Ibiza_Formentera,2016,5,46423.0
Reino Unido,Ibiza_Formentera,2016,5,99606.0
Alemania,Ibiza_Formentera,2016,5,62028.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2016,5,37360.0
Países nórdicos,Ibiza_Formentera,2016,5,1349.0
ESPAÑA,Ibiza_Formentera,2016,4,47567.0
Francia,Ibiza_Formentera,2016,4,11003.0
Italia,Ibiza_Formentera,2016,4,17932.0
Reino Unido,Ibiza_Formentera,2016,4,19734.0
Alemania,Ibiza_Formentera,2016,4,9615.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2016,4,21993.0
Países nórdicos,Ibiza_Formentera,2016,4,
ESPAÑA,Ibiza_Formentera,2016,3,42846.0
Francia,Ibiza_Formentera,2016,3,
Italia,Ibiza_Formentera,2016,3,
Reino Unido,Ibiza_Formentera,2016,3,7053.0
Alemania,Ibiza_Formentera,2016,3,2953.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2016,3,2261.0
Países nórdicos,Ibiza_Formentera,2016,3,
ESPAÑA,Ibiza_Formentera,2016,2,17019.0
Francia,Ibiza_Formentera,2016,2,
Italia,Ibiza_Formentera,2016,2,
Reino Unido,Ibiza_Formentera,2016,2,2101.0
Alemania,Ibiza_Formentera,2016,2,
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2016,2,
Países nórdicos,Ibiza_Formentera,2016,2,
ESPAÑA,Ibiza_Formentera,2016,1,21162.0
Francia,Ibiza_Formentera,2016,1,
Italia,Ibiza_Formentera,2016,1,
Reino Unido,Ibiza_Formentera,2016,1,2207.0
Alemania,Ibiza_Formentera,2016,1,
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2016,1,
Países nórdicos,Ibiza_Formentera,2016,1,
ESPAÑA,Ibiza_Formentera,2015,12,12720.0
Francia,Ibiza_Formentera,2015,12,
Italia,Ibiza_Formentera,2015,12,
Reino Unido,Ibiza_Formentera,2015,12,4454.0
Alemania,Ibiza_Formentera,2015,12,
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2015,12,1107.0
Países nórdicos,Ibiza_Formentera,2015,12,
ESPAÑA,Ibiza_Formentera,2015,11,16794.0
Francia,Ibiza_Formentera,2015,11,
Italia,Ibiza_Formentera,2015,11,
Reino Unido,Ibiza_Formentera,2015,11,2982.0
Alemania,Ibiza_Formentera,2015,11,2393.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2015,11,780.0
Países nórdicos,Ibiza_Formentera,2015,11,
ESPAÑA,Ibiza_Formentera,2015,10,34034.0
Francia,Ibiza_Formentera,2015,10,
Italia,Ibiza_Formentera,2015,10,21930.0
Reino Unido,Ibiza_Formentera,2015,10,41819.0
Alemania,Ibiza_Formentera,2015,10,45921.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2015,10,15438.0
Países nórdicos,Ibiza_Formentera,2015,10,
ESPAÑA,Ibiza_Formentera,2015,9,79822.0
Francia,Ibiza_Formentera,2015,9,15759.0
Italia,Ibiza_Formentera,2015,9,51934.0
Reino Unido,Ibiza_Formentera,2015,9,142572.0
Alemania,Ibiza_Formentera,2015,9,66203.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2015,9,35724.0
Países nórdicos,Ibiza_Formentera,2015,9,4202.0
ESPAÑA,Ibiza_Formentera,2015,8,140604.0
Francia,Ibiza_Formentera,2015,8,23665.0
Italia,Ibiza_Formentera,2015,8,112839.0
Reino Unido,Ibiza_Formentera,2015,8,169744.0
Alemania,Ibiza_Formentera,2015,8,44630.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2015,8,41015.0
Países nórdicos,Ibiza_Formentera,2015,8,4568.0
ESPAÑA,Ibiza_Formentera,2015,7,123269.0
Francia,Ibiza_Formentera,2015,7,24998.0
Italia,Ibiza_Formentera,2015,7,81511.0
Reino Unido,Ibiza_Formentera,2015,7,165598.0
Alemania,Ibiza_Formentera,2015,7,46741.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2015,7,50555.0
Países nórdicos,Ibiza_Formentera,2015,7,4195.0
ESPAÑA,Ibiza_Formentera,2015,6,95508.0
Francia,Ibiza_Formentera,2015,6,14357.0
Italia,Ibiza_Formentera,2015,6,57243.0
Reino Unido,Ibiza_Formentera,2015,6,137557.0
Alemania,Ibiza_Formentera,2015,6,47701.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2015,6,32861.0
Países nórdicos,Ibiza_Formentera,2015,6,1876.0
ESPAÑA,Ibiza_Formentera,2015,5,62447.0
Francia,Ibiza_Formentera,2015,5,11724.0
Italia,Ibiza_Formentera,2015,5,31104.0
Reino Unido,Ibiza_Formentera,2015,5,100898.0
Alemania,Ibiza_Formentera,2015,5,44938.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2015,5,32094.0
Países nórdicos,Ibiza_Formentera,2015,5,1002.0
ESPAÑA,Ibiza_Formentera,2015,4,59728.0
Francia,Ibiza_Formentera,2015,4,6117.0
Italia,Ibiza_Formentera,2015,4,14770.0
Reino Unido,Ibiza_Formentera,2015,4,15645.0
Alemania,Ibiza_Formentera,2015,4,9685.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2015,4,12137.0
Países nórdicos,Ibiza_Formentera,2015,4,
ESPAÑA,Ibiza_Formentera,2015,3,39705.0
Francia,Ibiza_Formentera,2015,3,659.0
Italia,Ibiza_Formentera,2015,3,1909.0
Reino Unido,Ibiza_Formentera,2015,3,3267.0
Alemania,Ibiza_Formentera,2015,3,1701.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2015,3,1869.0
Países nórdicos,Ibiza_Formentera,2015,3,
ESPAÑA,Ibiza_Formentera,2015,2,22569.0
Francia,Ibiza_Formentera,2015,2,2548.0
Italia,Ibiza_Formentera,2015,2,466.0
Reino Unido,Ibiza_Formentera,2015,2,1040.0
Alemania,Ibiza_Formentera,2015,2,1540.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2015,2,1050.0
Países nórdicos,Ibiza_Formentera,2015,2,
ESPAÑA,Ibiza_Formentera,2015,1,22809.0
Francia,Ibiza_Formentera,2015,1,335.0
Italia,Ibiza_Formentera,2015,1,1385.0
Reino Unido,Ibiza_Formentera,2015,1,1296.0
Alemania,Ibiza_Formentera,2015,1,481.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2015,1,501.0
Países nórdicos,Ibiza_Formentera,2015,1,
ESPAÑA,Ibiza_Formentera,2014,12,24415.0
Francia,Ibiza_Formentera,2014,12,1233.0
Italia,Ibiza_Formentera,2014,12,
Reino Unido,Ibiza_Formentera,2014,12,1821.0
Alemania,Ibiza_Formentera,2014,12,615.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2014,12,1148.0
Países nórdicos,Ibiza_Formentera,2014,12,
ESPAÑA,Ibiza_Formentera,2014,11,19620.0
Francia,Ibiza_Formentera,2014,11,547.0
Italia,Ibiza_Formentera,2014,11,1305.0
Reino Unido,Ibiza_Formentera,2014,11,2058.0
Alemania,Ibiza_Formentera,2014,11,326.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2014,11,2550.0
Países nórdicos,Ibiza_Formentera,2014,11,
ESPAÑA,Ibiza_Formentera,2014,10,37833.0
Francia,Ibiza_Formentera,2014,10,6529.0
Italia,Ibiza_Formentera,2014,10,14510.0
Reino Unido,Ibiza_Formentera,2014,10,47571.0
Alemania,Ibiza_Formentera,2014,10,33428.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2014,10,16283.0
Países nórdicos,Ibiza_Formentera,2014,10,
ESPAÑA,Ibiza_Formentera,2014,9,92938.0
Francia,Ibiza_Formentera,2014,9,18672.0
Italia,Ibiza_Formentera,2014,9,52720.0
Reino Unido,Ibiza_Formentera,2014,9,128870.0
Alemania,Ibiza_Formentera,2014,9,56090.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2014,9,32779.0
Países nórdicos,Ibiza_Formentera,2014,9,3519.0
ESPAÑA,Ibiza_Formentera,2014,8,145942.0
Francia,Ibiza_Formentera,2014,8,28529.0
Italia,Ibiza_Formentera,2014,8,110414.0
Reino Unido,Ibiza_Formentera,2014,8,156474.0
Alemania,Ibiza_Formentera,2014,8,60449.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2014,8,40438.0
Países nórdicos,Ibiza_Formentera,2014,8,1384.0
ESPAÑA,Ibiza_Formentera,2014,7,124638.0
Francia,Ibiza_Formentera,2014,7,25718.0
Italia,Ibiza_Formentera,2014,7,83002.0
Reino Unido,Ibiza_Formentera,2014,7,160778.0
Alemania,Ibiza_Formentera,2014,7,56816.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2014,7,44568.0
Países nórdicos,Ibiza_Formentera,2014,7,2644.0
ESPAÑA,Ibiza_Formentera,2014,6,81771.0
Francia,Ibiza_Formentera,2014,6,13037.0
Italia,Ibiza_Formentera,2014,6,64213.0
Reino Unido,Ibiza_Formentera,2014,6,142300.0
Alemania,Ibiza_Formentera,2014,6,57839.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2014,6,26761.0
Países nórdicos,Ibiza_Formentera,2014,6,3111.0
ESPAÑA,Ibiza_Formentera,2014,5,44386.0
Francia,Ibiza_Formentera,2014,5,11236.0
Italia,Ibiza_Formentera,2014,5,23003.0
Reino Unido,Ibiza_Formentera,2014,5,108925.0
Alemania,Ibiza_Formentera,2014,5,57924.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2014,5,29804.0
Países nórdicos,Ibiza_Formentera,2014,5,1987.0
ESPAÑA,Ibiza_Formentera,2014,4,54804.0
Francia,Ibiza_Formentera,2014,4,7450.0
Italia,Ibiza_Formentera,2014,4,12596.0
Reino Unido,Ibiza_Formentera,2014,4,13006.0
Alemania,Ibiza_Formentera,2014,4,11985.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2014,4,12257.0
Países nórdicos,Ibiza_Formentera,2014,4,
ESPAÑA,Ibiza_Formentera,2014,3,31811.0
Francia,Ibiza_Formentera,2014,3,1147.0
Italia,Ibiza_Formentera,2014,3,
Reino Unido,Ibiza_Formentera,2014,3,1949.0
Alemania,Ibiza_Formentera,2014,3,1363.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2014,3,179.0
Países nórdicos,Ibiza_Formentera,2014,3,
ESPAÑA,Ibiza_Formentera,2014,2,19483.0
Francia,Ibiza_Formentera,2014,2,3088.0
Italia,Ibiza_Formentera,2014,2,270.0
Reino Unido,Ibiza_Formentera,2014,2,1135.0
Alemania,Ibiza_Formentera,2014,2,320.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2014,2,
Países nórdicos,Ibiza_Formentera,2014,2,
ESPAÑA,Ibiza_Formentera,2014,1,16127.0
Francia,Ibiza_Formentera,2014,1,
Italia,Ibiza_Formentera,2014,1,542.0
Reino Unido,Ibiza_Formentera,2014,1,1302.0
Alemania,Ibiza_Formentera,2014,1,1242.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2014,1,
Países nórdicos,Ibiza_Formentera,2014,1,
ESPAÑA,Ibiza_Formentera,2013,12,12016.0
Francia,Ibiza_Formentera,2013,12,818.0
Italia,Ibiza_Formentera,2013,12,
Reino Unido,Ibiza_Formentera,2013,12,1852.0
Alemania,Ibiza_Formentera,2013,12,432.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2013,12,558.0
Países nórdicos,Ibiza_Formentera,2013,12,
ESPAÑA,Ibiza_Formentera,2013,11,17888.0
Francia,Ibiza_Formentera,2013,11,2478.0
Italia,Ibiza_Formentera,2013,11,687.0
Reino Unido,Ibiza_Formentera,2013,11,1848.0
Alemania,Ibiza_Formentera,2013,11,1591.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2013,11,2606.0
Países nórdicos,Ibiza_Formentera,2013,11,
ESPAÑA,Ibiza_Formentera,2013,10,30711.0
Francia,Ibiza_Formentera,2013,10,2977.0
Italia,Ibiza_Formentera,2013,10,11792.0
Reino Unido,Ibiza_Formentera,2013,10,46632.0
Alemania,Ibiza_Formentera,2013,10,32397.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2013,10,11122.0
Países nórdicos,Ibiza_Formentera,2013,10,
ESPAÑA,Ibiza_Formentera,2013,9,74731.0
Francia,Ibiza_Formentera,2013,9,12212.0
Italia,Ibiza_Formentera,2013,9,50458.0
Reino Unido,Ibiza_Formentera,2013,9,136663.0
Alemania,Ibiza_Formentera,2013,9,52886.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2013,9,26844.0
Países nórdicos,Ibiza_Formentera,2013,9,1341.0
ESPAÑA,Ibiza_Formentera,2013,8,134440.0
Francia,Ibiza_Formentera,2013,8,32858.0
Italia,Ibiza_Formentera,2013,8,96192.0
Reino Unido,Ibiza_Formentera,2013,8,170738.0
Alemania,Ibiza_Formentera,2013,8,50105.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2013,8,25045.0
Países nórdicos,Ibiza_Formentera,2013,8,570.0
ESPAÑA,Ibiza_Formentera,2013,7,112705.0
Francia,Ibiza_Formentera,2013,7,24638.0
Italia,Ibiza_Formentera,2013,7,69114.0
Reino Unido,Ibiza_Formentera,2013,7,155600.0
Alemania,Ibiza_Formentera,2013,7,56035.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2013,7,30066.0
Países nórdicos,Ibiza_Formentera,2013,7,3577.0
ESPAÑA,Ibiza_Formentera,2013,6,77405.0
Francia,Ibiza_Formentera,2013,6,12731.0
Italia,Ibiza_Formentera,2013,6,56156.0
Reino Unido,Ibiza_Formentera,2013,6,141518.0
Alemania,Ibiza_Formentera,2013,6,51131.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2013,6,24573.0
Países nórdicos,Ibiza_Formentera,2013,6,1735.0
ESPAÑA,Ibiza_Formentera,2013,5,40599.0
Francia,Ibiza_Formentera,2013,5,10599.0
Italia,Ibiza_Formentera,2013,5,23935.0
Reino Unido,Ibiza_Formentera,2013,5,99163.0
Alemania,Ibiza_Formentera,2013,5,40916.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2013,5,20948.0
Países nórdicos,Ibiza_Formentera,2013,5,1979.0
ESPAÑA,Ibiza_Formentera,2013,4,40490.0
Francia,Ibiza_Formentera,2013,4,4998.0
Italia,Ibiza_Formentera,2013,4,11913.0
Reino Unido,Ibiza_Formentera,2013,4,18540.0
Alemania,Ibiza_Formentera,2013,4,7197.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2013,4,7184.0
Países nórdicos,Ibiza_Formentera,2013,4,324.0
ESPAÑA,Ibiza_Formentera,2013,3,31459.0
Francia,Ibiza_Formentera,2013,3,1462.0
Italia,Ibiza_Formentera,2013,3,1975.0
Reino Unido,Ibiza_Formentera,2013,3,867.0
Alemania,Ibiza_Formentera,2013,3,4422.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2013,3,938.0
Países nórdicos,Ibiza_Formentera,2013,3,
ESPAÑA,Ibiza_Formentera,2013,2,15506.0
Francia,Ibiza_Formentera,2013,2,644.0
Italia,Ibiza_Formentera,2013,2,183.0
Reino Unido,Ibiza_Formentera,2013,2,603.0
Alemania,Ibiza_Formentera,2013,2,1002.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2013,2,208.0
Países nórdicos,Ibiza_Formentera,2013,2,
ESPAÑA,Ibiza_Formentera,2013,1,14207.0
Francia,Ibiza_Formentera,2013,1,
Italia,Ibiza_Formentera,2013,1,
Reino Unido,Ibiza_Formentera,2013,1,597.0
Alemania,Ibiza_Formentera,2013,1,271.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2013,1,
Países nórdicos,Ibiza_Formentera,2013,1,
ESPAÑA,Ibiza_Formentera,2012,12,11672.0
Francia,Ibiza_Formentera,2012,12,1626.0
Italia,Ibiza_Formentera,2012,12,229.0
Reino Unido,Ibiza_Formentera,2012,12,1046.0
Alemania,Ibiza_Formentera,2012,12,107.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2012,12,161.0
Países nórdicos,Ibiza_Formentera,2012,12,
ESPAÑA,Ibiza_Formentera,2012,11,11681.0
Francia,Ibiza_Formentera,2012,11,3138.0
Italia,Ibiza_Formentera,2012,11,1261.0
Reino Unido,Ibiza_Formentera,2012,11,3471.0
Alemania,Ibiza_Formentera,2012,11,2006.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2012,11,244.0
Países nórdicos,Ibiza_Formentera,2012,11,
ESPAÑA,Ibiza_Formentera,2012,10,24266.0
Francia,Ibiza_Formentera,2012,10,4104.0
Italia,Ibiza_Formentera,2012,10,10096.0
Reino Unido,Ibiza_Formentera,2012,10,40846.0
Alemania,Ibiza_Formentera,2012,10,30000.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2012,10,8813.0
Países nórdicos,Ibiza_Formentera,2012,10,
ESPAÑA,Ibiza_Formentera,2012,9,72728.0
Francia,Ibiza_Formentera,2012,9,16424.0
Italia,Ibiza_Formentera,2012,9,46631.0
Reino Unido,Ibiza_Formentera,2012,9,126331.0
Alemania,Ibiza_Formentera,2012,9,50749.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2012,9,23216.0
Países nórdicos,Ibiza_Formentera,2012,9,727.0
ESPAÑA,Ibiza_Formentera,2012,8,150322.0
Francia,Ibiza_Formentera,2012,8,32172.0
Italia,Ibiza_Formentera,2012,8,90641.0
Reino Unido,Ibiza_Formentera,2012,8,155940.0
Alemania,Ibiza_Formentera,2012,8,45254.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2012,8,19644.0
Países nórdicos,Ibiza_Formentera,2012,8,766.0
ESPAÑA,Ibiza_Formentera,2012,7,128755.0
Francia,Ibiza_Formentera,2012,7,21988.0
Italia,Ibiza_Formentera,2012,7,77978.0
Reino Unido,Ibiza_Formentera,2012,7,145865.0
Alemania,Ibiza_Formentera,2012,7,52800.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2012,7,28421.0
Países nórdicos,Ibiza_Formentera,2012,7,4353.0
ESPAÑA,Ibiza_Formentera,2012,6,90507.0
Francia,Ibiza_Formentera,2012,6,14638.0
Italia,Ibiza_Formentera,2012,6,52073.0
Reino Unido,Ibiza_Formentera,2012,6,124273.0
Alemania,Ibiza_Formentera,2012,6,47231.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2012,6,18349.0
Países nórdicos,Ibiza_Formentera,2012,6,818.0
ESPAÑA,Ibiza_Formentera,2012,5,34750.0
Francia,Ibiza_Formentera,2012,5,8053.0
Italia,Ibiza_Formentera,2012,5,18066.0
Reino Unido,Ibiza_Formentera,2012,5,86089.0
Alemania,Ibiza_Formentera,2012,5,37927.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2012,5,14690.0
Países nórdicos,Ibiza_Formentera,2012,5,
ESPAÑA,Ibiza_Formentera,2012,4,42087.0
Francia,Ibiza_Formentera,2012,4,5129.0
Italia,Ibiza_Formentera,2012,4,11643.0
Reino Unido,Ibiza_Formentera,2012,4,16133.0
Alemania,Ibiza_Formentera,2012,4,5235.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2012,4,6329.0
Países nórdicos,Ibiza_Formentera,2012,4,591.0
ESPAÑA,Ibiza_Formentera,2012,3,32163.0
Francia,Ibiza_Formentera,2012,3,264.0
Italia,Ibiza_Formentera,2012,3,1616.0
Reino Unido,Ibiza_Formentera,2012,3,2536.0
Alemania,Ibiza_Formentera,2012,3,2820.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2012,3,866.0
Países nórdicos,Ibiza_Formentera,2012,3,
ESPAÑA,Ibiza_Formentera,2012,2,16577.0
Francia,Ibiza_Formentera,2012,2,542.0
Italia,Ibiza_Formentera,2012,2,461.0
Reino Unido,Ibiza_Formentera,2012,2,295.0
Alemania,Ibiza_Formentera,2012,2,590.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2012,2,
Países nórdicos,Ibiza_Formentera,2012,2,
ESPAÑA,Ibiza_Formentera,2012,1,15807.0
Francia,Ibiza_Formentera,2012,1,782.0
Italia,Ibiza_Formentera,2012,1,1069.0
Reino Unido,Ibiza_Formentera,2012,1,352.0
Alemania,Ibiza_Formentera,2012,1,1142.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2012,1,
Países nórdicos,Ibiza_Formentera,2012,1,
ESPAÑA,Ibiza_Formentera,2011,12,13860.0
Francia,Ibiza_Formentera,2011,12,427.0
Italia,Ibiza_Formentera,2011,12,
Reino Unido,Ibiza_Formentera,2011,12,
Alemania,Ibiza_Formentera,2011,12,327.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2011,12,
Países nórdicos,Ibiza_Formentera,2011,12,
ESPAÑA,Ibiza_Formentera,2011,11,16908.0
Francia,Ibiza_Formentera,2011,11,2672.0
Italia,Ibiza_Formentera,2011,11,1427.0
Reino Unido,Ibiza_Formentera,2011,11,1610.0
Alemania,Ibiza_Formentera,2011,11,1487.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2011,11,278.0
Países nórdicos,Ibiza_Formentera,2011,11,
ESPAÑA,Ibiza_Formentera,2011,10,20094.0
Francia,Ibiza_Formentera,2011,10,4469.0
Italia,Ibiza_Formentera,2011,10,11822.0
Reino Unido,Ibiza_Formentera,2011,10,42963.0
Alemania,Ibiza_Formentera,2011,10,42697.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2011,10,9440.0
Países nórdicos,Ibiza_Formentera,2011,10,877.0
ESPAÑA,Ibiza_Formentera,2011,9,83346.0
Francia,Ibiza_Formentera,2011,9,11912.0
Italia,Ibiza_Formentera,2011,9,46451.0
Reino Unido,Ibiza_Formentera,2011,9,120032.0
Alemania,Ibiza_Formentera,2011,9,58900.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2011,9,19953.0
Países nórdicos,Ibiza_Formentera,2011,9,
ESPAÑA,Ibiza_Formentera,2011,8,151518.0
Francia,Ibiza_Formentera,2011,8,25423.0
Italia,Ibiza_Formentera,2011,8,96242.0
Reino Unido,Ibiza_Formentera,2011,8,144103.0
Alemania,Ibiza_Formentera,2011,8,53613.0
"Bélgica, Luxemburgo y Países Bajos",Ibiza_Formentera,2011,8,20717.0
Países nórdicos,Ibiza_Formentera,2011,8,959.0
ESPAÑA,Ibiza_Formentera,2011,7,124597.0
Francia,Ibiza_Formentera,2011,7,22642.0
